L     1
0111 006 N 2 0575 0602 08089 1 02 0001101  0 000097 02 000187 02  1    10040
0111 006 N 1 0577 0604 08274 1 02 0001025  0 000187 02 000097 01  1    10060
0111 006 N 2 0587 0614 08089 1 02 0001102  0 000097 02 000187 02  1    10050
0111 006 N 1 0589 0616 08274 1 02 0001026  0 000187 02 000097 01  1    10020
0111 006 N 2 0599 0626 08089 1 02 0001103  0 000097 02 000187 02  1    10010
0111 006 N 1 0601 0628 08274 1 02 0001027  0 000187 02 000097 01  1    10030
0111 006 N 2 0611 0638 08089 1 02 0001104  0 000097 02 000187 02  1    10060
0111 006 N 1 0613 0640 08274 1 02 0001028  0 000187 02 000097 01  1    10040
0111 006 N 2 0623 0650 08089 1 02 0001105  0 000097 02 000187 02  1    10020
0111 006 N 1 0625 0652 08274 1 02 0001029  0 000187 02 000097 01  1    10050
0111 006 N 2 0635 0662 08089 1 02 0001106  0 000097 02 000187 02  1    10030
0111 006 N 1 0637 0664 08274 1 02 0001030  0 000187 02 000097 01  1    10010
0111 006 N 2 0647 0674 08089 1 02 0001107  0 000097 02 000187 02  1    10040
0111 006 N 1 0649 0676 08274 1 02 0001031  0 000187 02 000097 01  1    10060
0111 006 N 2 0659 0686 08089 1 02 0001108  0 000097 02 000187 02  1    10050
0111 006 N 1 0661 0688 08274 1 02 0001032  0 000187 02 000097 01  1    10020
0111 006 N 2 0671 0698 08089 1 02 0001109  0 000097 02 000187 02  1    10010
0111 006 N 1 0673 0700 08274 1 02 0001033  0 000187 02 000097 01  1    10030
0111 006 N 2 0683 0710 08089 1 02 0001110  0 000097 02 000187 02  1    10060
0111 006 N 1 0685 0712 08274 1 02 0001034  0 000187 02 000097 01  1    10040
0111 006 N 2 0695 0722 08089 1 02 0001111  0 000097 02 000187 02  1    10020
0111 006 N 1 0697 0724 08274 1 02 0001035  0 000187 02 000097 01  1    10050
0111 006 N 2 0707 0734 08089 1 02 0001112  0 000097 02 000187 02  1    10030
0111 006 N 1 0709 0736 08274 1 02 0001036  0 000187 02 000097 01  1    10010
0111 006 N 2 0719 0746 08089 1 02 0001113  0 000097 02 000187 02  1    10040
0111 006 N 1 0721 0748 08274 1 02 0001037  0 000187 02 000097 01  1    10060
0111 006 N 2 0731 0758 08089 1 02 0001114  0 000097 02 000187 02  1    10050
0111 006 N 1 0733 0760 08274 1 02 0001038  0 000187 02 000097 01  1    10020
0111 006 N 2 0743 0770 08089 1 02 0001115  0 000097 02 000187 02  1    10010
0111 006 N 1 0745 0772 08274 1 02 0001039  0 000187 02 000097 01  1    10030
0111 006 N 2 0755 0782 08089 1 02 0001116  0 000097 02 000187 02  1    10060
0111 006 N 1 0757 0784 08274 1 02 0001040  0 000187 02 000097 01  1    10040
0111 006 N 2 0767 0794 08089 1 02 0001117  0 000097 02 000187 02  1    10020
0111 006 N 1 0769 0796 08274 1 02 0001041  0 000187 02 000097 01  1    10050
0111 006 N 2 0779 0806 08089 1 02 0001118  0 000097 02 000187 02  1    10030
0111 006 N 1 0781 0808 08274 1 02 0001042  0 000187 02 000097 01  1    10010
0111 006 N 2 0791 0818 08089 1 02 0001119  0 000097 02 000187 02  1    10040
0111 006 N 1 0793 0820 08274 1 02 0001043  0 000187 02 000097 01  1    10060
0111 006 N 2 0803 0830 08089 1 02 0001120  0 000097 02 000187 02  1    10050
0111 006 N 1 0805 0832 08274 1 02 0001044  0 000187 02 000097 01  1    10020
0111 006 N 2 0815 0842 08089 1 02 0001121  0 000097 02 000187 02  1    10010
0111 006 N 1 0817 0844 08274 1 02 0001045  0 000187 02 000097 01  1    10030
0111 006 N 2 0827 0854 08089 1 02 0001122  0 000097 02 000187 02  1    10060
0111 006 N 1 0829 0856 08274 1 02 0001046  0 000187 02 000097 01  1    10040
0111 006 N 2 0839 0866 08089 1 02 0001123  0 000097 02 000187 02  1    10020
0111 006 N 1 0841 0868 08274 1 02 0001047  0 000187 02 000097 01  1    10050
0111 006 N 2 0851 0878 08089 1 02 0001124  0 000097 02 000187 02  1    10030
0111 006 N 1 0853 0880 08274 1 02 0001048  0 000187 02 000097 01  1    10010
0111 006 N 2 0863 0890 08089 1 02 0001125  0 000097 02 000187 02  1    10040
0111 006 N 1 0865 0892 08274 1 02 0001049  0 000187 02 000097 01  1    10060
0111 006 N 1 0877 0904 08274 1 02 0001050  0 000187 02 000097 01  1    10020
0111 006 N 2 0878 0905 08089 1 02 0001126  0 000097 02 000187 02  1    10050
0111 006 N 1 0889 0916 08274 1 02 0001051  0 000187 02 000097 01  1    10030
0111 006 N 2 0893 0920 08089 1 02 0001127  0 000097 02 000187 02  1    10010
0111 006 V 2 0899 0917 06037 1 02 0001156  0 000097 02 000342 02  1    10060
0111 006 N 1 0904 0931 08274 1 02 0001052  0 000187 02 000097 01  1    10040
0111 006 N 2 0908 0935 08089 1 02 0001128  0 000097 02 000187 02  1    10020
0111 006 A 0 0917 0925 00000 1 02 0001555 -1 000342 02 004000 00 -1    10060
0111 006 N 1 0919 0946 08274 1 02 0001053  0 000187 02 000097 01  1    10050
0111 006 N 2 0923 0950 08089 1 02 0001129  0 000097 02 000187 02  1    10030
0111 006 N 1 0934 0961 08274 1 02 0001054  0 000187 02 000097 01  1    10010
0111 006 N 2 0938 0965 08089 1 02 0001130  0 000097 02 000187 02  1    10040
0111 006 N 1 0949 0976 08274 1 02 0001055  0 000187 02 000097 01  1    10020
0111 006 N 2 0953 0980 08089 1 02 0001131  0 000097 02 000187 02  1    10050
0111 006 N 1 0964 0991 08274 1 02 0001056  0 000187 02 000097 01  1    10030
0111 006 N 2 0968 0995 08089 1 02 0001132  0 000097 02 000187 02  1    10010
0111 006 N 1 0979 1006 08274 1 02 0001057  0 000187 02 000097 01  1    10040
0111 006 N 2 0983 1010 08089 1 02 0001133  0 000097 02 000187 02  1    10020
0111 006 N 1 0994 1021 08274 1 02 0001058  0 000187 02 000097 01  1    10050
0111 006 N 2 0998 1025 08089 1 02 0001134  0 000097 02 000187 02  1    10030
0111 006 N 1 1009 1036 08274 1 02 0001059  0 000187 02 000097 01  1    10010
0111 006 N 2 1013 1040 08089 1 02 0001135  0 000097 02 000187 02  1    10040
0111 006 N 1 1024 1051 08274 1 02 0001060  0 000187 02 000097 01  1    10020
0111 006 N 2 1028 1055 08089 1 02 0001136  0 000097 02 000187 02  1    10050
0111 006 N 1 1039 1066 08274 1 02 0001061  0 000187 02 000097 01  1    10030
0111 006 N 2 1043 1070 08089 1 02 0001137  0 000097 02 000187 02  1    10010
0111 006 N 1 1054 1081 08274 1 02 0001062  0 000187 02 000097 01  1    10040
0111 006 N 2 1058 1085 08089 1 02 0001138  0 000097 02 000187 02  1    10020
0111 006 N 1 1069 1096 08274 1 02 0001063  0 000187 02 000097 01  1    10050
0111 006 N 2 1073 1100 08089 1 02 0001139  0 000097 02 000187 02  1    10030
0111 006 N 1 1084 1111 08274 1 02 0001064  0 000187 02 000097 01  1    10010
0111 006 N 2 1088 1115 08089 1 02 0001140  0 000097 02 000187 02  1    10040
0111 006 N 1 1099 1126 08274 1 02 0001065  0 000187 02 000097 01  1    10020
0111 006 N 2 1103 1130 08089 1 02 0001141  0 000097 02 000187 02  1    10050
0111 006 N 1 1114 1141 08274 1 02 0001066  0 000187 02 000097 01  1    10030
0111 006 N 2 1121 1149 08089 1 02 0001142  0 000097 02 000187 02  3    10010
0111 006 N 1 1128 1157 08274 1 02 0001067  0 000187 02 000097 01  3    10040
0111 006 N 2 1141 1169 08089 1 02 0001143  0 000097 02 000187 02  3    10020
0111 006 N 1 1148 1177 08274 1 02 0001068  0 000187 02 000097 01  3    10050
0111 006 N 2 1161 1189 08089 1 02 0001144  0 000097 02 000187 02  3    10030
0111 006 N 1 1168 1197 08274 1 02 0001069  0 000187 02 000097 01  3    10010
0111 006 N 2 1181 1209 08089 1 02 0001145  0 000097 02 000187 02  2    10040
0111 006 V 2 1185 1203 06037 1 02 0001157  0 000097 02 000342 02  1    10050
0111 006 N 1 1188 1217 08274 1 02 0001070  0 000187 02 000097 01  2    10020
0111 006 A 0 1189 1197 00000 1 02 0001578 -1 000187 02 004000 00 -1    10030
0111 006 A 0 1203 1211 00000 1 02 0001583 -1 000342 02 004000 00 -1    10050
0111 006 N 2 1211 1239 08089 1 02 0001146  0 000097 02 000187 02  2    10010
0111 006 N 1 1218 1247 08274 1 02 0001071  0 000187 02 000097 01  2    10040
0111 006 N 2 1241 1269 08089 1 02 0001147  0 000097 02 000187 02  2    10020
0111 006 N 1 1248 1277 08274 1 02 0001072  0 000187 02 000097 01  2    10010
0111 006 N 2 1271 1299 08089 1 02 0001148  0 000097 02 000187 02  2    10040
0111 006 N 1 1278 1307 08274 1 02 0001073  0 000187 02 000097 01  2    10020
0111 006 A 0 1299 1307 00000 1 02 0001594 -1 000187 02 004000 00 -1    10040
0111 007 L 0 0437 0437 00000 1 01 0706503 -1 000097 01 000097 02 -1    10010
0111 007 N 2 0461 0489 08089 1 01 0001052  0 000097 02 000187 02  3    10010
0111 007 L 0 0467 0467 00000 1 01 0706504 -1 000097 01 000097 02 -1    10020
0111 007 L 0 0478 0478 00000 1 01 0706517 -1 000342 01 000342 01 -1  7060050
0111 007 N 1 0480 0497 06016 1 01 0001008  0 000342 01 000097 01  3  7060050
0111 007 N 2 0491 0519 08089 1 01 0001053  0 000097 02 000187 02  3    10020
0111 007 N 1 0498 0527 08274 1 01 0001009  0 000187 02 000097 01  3    10010
0111 007 N 2 0521 0549 08089 1 01 0001054  0 000097 02 000187 02  3  7060050
0111 007 N 1 0528 0557 08274 1 01 0001010  0 000187 02 000097 01  3    10020
0111 007 N 2 0551 0579 08089 1 01 0001055  0 000097 02 000187 02  3    10010
0111 007 N 1 0558 0587 08274 1 01 0001011  0 000187 02 000097 01  3  7060050
0111 007 N 2 0581 0609 08089 1 01 0001056  0 000097 02 000187 02  3    10020
0111 007 N 1 0588 0617 08274 1 01 0001012  0 000187 02 000097 01  3    10010
0111 007 N 2 0611 0639 08089 1 01 0001057  0 000097 02 000187 02  3  7060050
0111 007 N 1 0618 0647 08274 1 01 0001013  0 000187 02 000097 01  3    10020
0111 007 N 2 0641 0669 08089 1 01 0001058  0 000097 02 000187 02  3    10010
0111 007 N 1 0648 0677 08274 1 01 0001014  0 000187 02 000097 01  3  7060050
0111 007 N 2 0671 0699 08089 1 01 0001059  0 000097 02 000187 02  3    10020
0111 007 N 1 0678 0707 08274 1 01 0001015  0 000187 02 000097 01  3    10010
0111 007 N 2 0701 0729 08089 1 01 0001060  0 000097 02 000187 02  3  7060050
0111 007 N 1 0708 0737 08274 1 01 0001016  0 000187 02 000097 01  3    10020
0111 007 N 2 0731 0759 08089 1 01 0001061  0 000097 02 000187 02  3    10010
0111 007 N 1 0738 0767 08274 1 01 0001017  0 000187 02 000097 01  3  7060050
0111 007 E 0 0742 0750 00000 1 01 0001521 -1 004000 00 000178 01 -1    10040
0111 007 V 1 0750 0775 07921 1 01 0001046  0 000178 01 000097 01  1    10040
0111 007 N 2 0761 0789 08089 1 01 0001062  0 000097 02 000187 02  3    10020
0111 007 N 1 0768 0797 08274 1 01 0001018  0 000187 02 000097 01  3    10010
0111 007 N 2 0781 0809 08089 1 01 0001063  0 000097 02 000187 02  3  7060050
0111 007 E 0 0782 0790 00000 1 01 0001520 -1 004000 00 000178 01 -1    10060
0111 007 N 1 0790 0817 07921 1 01 0001047  0 000178 01 000097 01  3    10060
0111 007 N 2 0801 0829 08089 1 01 0001064  0 000097 02 000187 02  3    10040
0111 007 N 1 0808 0837 08274 1 01 0001020  0 000187 02 000097 01  3    10020
0111 007 N 2 0821 0849 08089 1 01 0001065  0 000097 02 000187 02  3    10010
0111 007 N 1 0828 0857 08274 1 01 0001021  0 000187 02 000097 01  3  7060050
0111 007 N 2 0841 0869 08089 1 01 0001066  0 000097 02 000187 02  3    10060
0111 007 N 1 0848 0877 08274 1 01 0001022  0 000187 02 000097 01  3    10040
0111 007 N 2 0861 0889 08089 1 01 0001067  0 000097 02 000187 02  3    10020
0111 007 N 1 0868 0897 08274 1 01 0001023  0 000187 02 000097 01  3    10010
0111 007 N 2 0881 0909 08089 1 01 0001068  0 000097 02 000187 02  3  7060050
0111 007 N 1 0888 0917 08274 1 01 0001024  0 000187 02 000097 01  3    10060
0111 007 N 2 0901 0929 08089 1 01 0001069  0 000097 02 000187 02  3    10040
0111 007 N 1 0908 0937 08274 1 01 0001025  0 000187 02 000097 01  3    10020
0111 007 N 2 0921 0949 08089 1 01 0001070  0 000097 02 000187 02  3    10010
0111 007 N 1 0928 0957 08274 1 01 0001026  0 000187 02 000097 01  3  7060050
0111 007 N 2 0941 0969 08089 1 01 0001071  0 000097 02 000187 02  3    10060
0111 007 N 1 0948 0977 08274 1 01 0001027  0 000187 02 000097 01  3    10040
0111 007 N 2 0961 0989 08089 1 01 0001072  0 000097 02 000187 02  3    10020
0111 007 N 1 0968 0997 08274 1 01 0001028  0 000187 02 000097 01  3    10010
0111 007 N 2 0981 1009 08089 1 01 0001073  0 000097 02 000187 02  3  7060050
0111 007 N 1 0988 1017 08274 1 01 0001029  0 000187 02 000097 01  3    10060
0111 007 N 2 1001 1029 08089 1 01 0001074  0 000097 02 000187 02  3    10040
0111 007 N 1 1008 1037 08274 1 01 0001030  0 000187 02 000097 01  3    10020
0111 007 N 2 1021 1049 08089 1 01 0001075  0 000097 02 000187 02  3    10010
0111 007 N 1 1028 1057 08274 1 01 0001031  0 000187 02 000097 01  3  7060050
0111 007 N 2 1041 1069 08089 1 01 0001076  0 000097 02 000187 02  3    10060
0111 007 N 1 1048 1077 08274 1 01 0001032  0 000187 02 000097 01  3    10040
0111 007 N 2 1061 1089 08089 1 01 0001077  0 000097 02 000187 02  3    10020
0111 007 N 1 1068 1097 08274 1 01 0001033  0 000187 02 000097 01  3    10010
0111 007 N 2 1081 1109 08089 1 01 0001078  0 000097 02 000187 02  3  7060050
0111 007 N 1 1088 1117 08274 1 01 0001034  0 000187 02 000097 01  3    10060
0111 007 N 2 1101 1128 07917 1 01 0001079  0 000097 02 000178 02  3    10040
0111 007 N 1 1108 1137 08274 1 01 0001035  0 000187 02 000097 01  3    10020
0111 007 N 2 1121 1149 08089 1 01 0001080  0 000097 02 000187 02  3    10010
0111 007 V 2 1125 1143 06037 1 01 0001089  0 000097 02 000342 02  1    10060
0111 007 A 0 1128 1136 00000 1 01 0001542 -1 000178 02 004000 00 -1    10040
0111 007 N 1 1128 1157 08274 1 01 0001036  0 000187 02 000097 01  3  7060050
0111 007 A 0 1143 1151 00000 1 01 0001541 -1 000342 02 004000 00 -1    10060
0111 007 N 2 1151 1179 08089 1 01 0001081  0 000097 02 000187 02  3    10020
0111 007 N 1 1158 1187 08274 1 01 0001037  0 000187 02 000097 01  3    10010
0111 007 N 2 1181 1209 08089 1 01 0001038  0 000097 02 000187 02  2  7060050
0111 007 N 1 1188 1217 08274 1 01 0001039  0 000187 02 000097 01  2    10020
0111 007 N 2 1211 1239 08089 1 01 0001082  0 000097 02 000187 02  2    10010
0111 007 N 1 1218 1247 08274 1 01 0001040  0 000187 02 000097 01  2  7060050
0111 007 N 2 1241 1269 08089 1 01 0001083  0 000097 02 000187 02  2    10020
0111 007 N 1 1248 1277 08274 1 01 0001041  0 000187 02 000097 01  2    10010
0111 007 N 2 1271 1299 08089 1 01 0001084  0 000097 02 000187 02  2  7060050
0111 007 N 1 1278 1307 08274 1 01 0001042  0 000187 02 000097 01  2    10020
0111 007 A 0 1299 1307 00000 1 01 0001556 -1 000187 02 004000 00 -1  7060050
0111 013 E 0 0265 0273 00000 1 02 0001500 -1 004000 00 000342 01 -1    10010
0111 013 E 0 0266 0272 00000 1 02 0001501 -1 004000 00 000088 01 -1    10020
0111 013 N 1 0272 0295 07369 1 02 0001003  0 000088 01 000097 01  1    10020
0111 013 V 1 0273 0290 06016 1 02 0001175  0 000342 01 000097 01  1    10010
0111 013 E 0 0274 0282 00000 1 02 0001502 -1 004000 00 000178 01 -1    10060
0111 013 N 1 0282 0307 07921 1 02 0001001  0 000178 01 000097 01  1    10060
0111 013 E 0 0284 0292 00000 1 02 0001503 -1 004000 00 000178 01 -1    10030
0111 013 N 1 0292 0319 07921 1 02 0001002  0 000178 01 000097 01  2    10030
0111 013 N 2 0295 0323 08089 1 02 0001004  0 000097 02 000187 02  2    10010
0111 013 E 0 0296 0304 00000 1 02 0001504 -1 004000 00 000178 01 -1    10040
0111 013 N 1 0304 0331 07921 1 02 0001005  0 000178 01 000097 01  2    10040
0111 013 N 2 0307 0335 08089 1 02 0001090  0 000097 02 000187 02  2    10020
0111 013 E 0 0308 0316 00000 1 02 0001505 -1 004000 00 000178 01 -1    10050
0111 013 N 1 0316 0343 07921 1 02 0001006  0 000178 01 000097 01  2    10050
0111 013 N 2 0319 0347 08089 1 02 0001091  0 000097 02 000187 02  2    10060
0111 013 E 0 0320 0328 00000 1 02 0001506 -1 004000 00 000178 01 -1    10070
0111 013 N 1 0328 0355 07921 1 02 0001007  0 000178 01 000097 01  2    10070
0111 013 N 2 0331 0359 08089 1 02 0001092  0 000097 02 000187 02  2    10030
0111 013 N 1 0338 0367 08274 1 02 0001008  0 000187 02 000097 01  2    10010
0111 013 N 2 0343 0371 08089 1 02 0001093  0 000097 02 000187 02  2    10040
0111 013 N 1 0350 0379 08274 1 02 0001009  0 000187 02 000097 01  2    10020
0111 013 N 2 0355 0383 08089 1 02 0001094  0 000097 02 000187 02  2    10050
0111 013 N 1 0362 0391 08274 1 02 0001010  0 000187 02 000097 01  2    10060
0111 013 N 2 0367 0394 08089 1 02 0001095  0 000097 02 000187 02  1    10070
0111 013 N 1 0371 0398 08274 1 02 0001011  0 000187 02 000097 01  1    10030
0111 013 N 2 0377 0404 08089 1 02 0001096  0 000097 02 000187 02  1    10010
0111 013 N 1 0381 0408 08274 1 02 0001012  0 000187 02 000097 01  1    10040
0111 013 N 2 0387 0414 08089 1 02 0001097  0 000097 02 000187 02  1    10020
0111 013 N 1 0391 0418 08274 1 02 0001013  0 000187 02 000097 01  1    10050
0111 013 N 2 0397 0424 08089 1 02 0001098  0 000097 02 000187 02  1    10060
0111 013 N 1 0401 0428 08274 1 02 0001014  0 000187 02 000097 01  1    10070
0111 013 N 2 0407 0434 08089 1 02 0001099  0 000097 02 000187 02  1    10030
0111 013 N 1 0411 0438 08274 1 02 0001015  0 000187 02 000097 01  1    10010
0111 013 N 2 0417 0444 08089 1 02 0001100  0 000097 02 000187 02  1    10040
0111 013 N 1 0421 0448 08274 1 02 0001016  0 000187 02 000097 01  1    10020
0111 013 N 2 0427 0454 08089 1 02 0001101  0 000097 02 000187 02  1    10050
0111 013 N 1 0431 0458 08274 1 02 0001017  0 000187 02 000097 01  1    10060
0111 013 N 2 0437 0464 08089 1 02 0001102  0 000097 02 000187 02  1    10070
0111 013 N 1 0441 0468 08274 1 02 0001018  0 000187 02 000097 01  1    10030
0111 013 N 2 0447 0474 08089 1 02 0001103  0 000097 02 000187 02  1    10010
0111 013 N 1 0451 0478 08274 1 02 0001019  0 000187 02 000097 01  1    10040
0111 013 N 2 0457 0484 08089 1 02 0001104  0 000097 02 000187 02  1    10020
0111 013 N 1 0461 0488 08274 1 02 0001020  0 000187 02 000097 01  1    10050
0111 013 N 2 0467 0494 08089 1 02 0001105  0 000097 02 000187 02  1    10060
0111 013 N 1 0471 0498 08274 1 02 0001021  0 000187 02 000097 01  1    10070
0111 013 N 2 0477 0504 08089 1 02 0001106  0 000097 02 000187 02  1    10030
0111 013 N 1 0481 0508 08274 1 02 0001022  0 000187 02 000097 01  1    10010
0111 013 N 2 0487 0514 08089 1 02 0001107  0 000097 02 000187 02  1    10040
0111 013 N 1 0493 0520 08274 1 02 0001023  0 000187 02 000097 01  1    10020
0111 013 N 2 0497 0524 08089 1 02 0001108  0 000097 02 000187 02  1    10050
0111 013 N 1 0505 0532 08274 1 02 0001024  0 000187 02 000097 01  1    10060
0111 013 N 2 0507 0534 08089 1 02 0001109  0 000097 02 000187 02  1    10070
0111 013 N 1 0517 0544 08274 1 02 0001025  0 000187 02 000097 01  1    10030
0111 013 N 2 0519 0546 08089 1 02 0001110  0 000097 02 000187 02  1    10010
0111 013 N 1 0529 0556 08274 1 02 0001026  0 000187 02 000097 01  1    10040
0111 013 N 2 0529 0556 08089 1 02 0001111  0 000097 02 000187 02  1    10020
0111 013 N 2 0541 0568 08089 1 02 0001112  0 000097 02 000187 02  1    10060
0111 013 N 1 0541 0568 08274 1 02 0001027  0 000187 02 000097 01  1    10050
0111 013 N 2 0553 0580 08089 1 02 0001113  0 000097 02 000187 02  1    10030
0111 013 N 1 0553 0580 08274 1 02 0001028  0 000187 02 000097 01  1    10070
0111 013 N 1 0565 0592 08274 1 02 0001029  0 000187 02 000097 01  1    10010
0111 013 N 2 0565 0592 08089 1 02 0001114  0 000097 02 000187 02  1    10040
0111 013 N 2 0577 0604 08089 1 02 0001115  0 000097 02 000187 02  1    10050
0111 013 N 1 0577 0604 08274 1 02 0001030  0 000187 02 000097 01  1    10020
0111 013 N 2 0589 0616 08089 1 02 0001116  0 000097 02 000187 02  1    10070
0111 013 N 1 0589 0616 08274 1 02 0001031  0 000187 02 000097 01  1    10060
0111 013 N 2 0601 0628 08089 1 02 0001117  0 000097 02 000187 02  1    10010
0111 013 N 1 0601 0628 08274 1 02 0001032  0 000187 02 000097 01  1    10030
0111 013 A 0 0604 0612 00000 1 02 0001546 -1 000187 02 004000 00 -1    10050
0111 013 N 2 0613 0640 08089 1 02 0001118  0 000097 02 000187 02  1    10020
0111 013 N 1 0613 0640 08274 1 02 0001033  0 000187 02 000097 01  1    10040
0111 013 N 2 0625 0652 08089 1 02 0001119  0 000097 02 000187 02  1    10060
0111 013 N 1 0625 0652 08274 1 02 0001034  0 000187 02 000097 01  1    10070
0111 013 N 1 0637 0664 08274 1 02 0001035  0 000187 02 000097 01  1    10010
0111 013 N 2 0637 0664 08089 1 02 0001120  0 000097 02 000187 02  1    10030
0111 013 N 2 0649 0676 08089 1 02 0001121  0 000097 02 000187 02  1    10040
0111 013 N 1 0649 0676 08274 1 02 0001036  0 000187 02 000097 01  1    10020
0111 013 N 1 0661 0688 08274 1 02 0001037  0 000187 02 000097 01  1    10060
0111 013 N 2 0663 0690 08089 1 02 0001122  0 000097 02 000187 02  1    10070
0111 013 N 1 0673 0700 08274 1 02 0001038  0 000187 02 000097 01  1    10030
0111 013 N 2 0673 0700 08089 1 02 0001123  0 000097 02 000187 02  1    10010
0111 013 N 1 0685 0712 08274 1 02 0001039  0 000187 02 000097 01  1    10040
0111 013 N 2 0685 0712 08089 1 02 0001124  0 000097 02 000187 02  1    10020
0111 013 N 1 0697 0724 08274 1 02 0001040  0 000187 02 000097 01  1    10070
0111 013 N 2 0697 0724 08089 1 02 0001125  0 000097 02 000187 02  1    10060
0111 013 N 1 0709 0736 08274 1 02 0001041  0 000187 02 000097 01  1    10010
0111 013 N 2 0709 0736 08089 1 02 0001126  0 000097 02 000187 02  1    10030
0111 013 N 2 0721 0748 08089 1 02 0001127  0 000097 02 000187 02  1    10040
0111 013 N 1 0721 0748 08274 1 02 0001042  0 000187 02 000097 01  1    10020
0111 013 N 1 0733 0760 08274 1 02 0001043  0 000187 02 000097 01  1    10060
0111 013 N 2 0733 0760 08089 1 02 0001128  0 000097 02 000187 02  1    10070
