000283 00000 00000 1 Madamenweg                     MADA 000 12 0001 001 000 000
000283 00000 00000 1 Madamenweg                     MADA 000 13 0001 001 000 000
000283 00000 00000 1 Madamenweg                     MADA 000 14 0001 001 000 000
000283 00000 00000 1 Madamenweg                     MADA 000 15 0001 001 000 000
000284 00000 00000 1 Marienberger Straﬂe            MARI 000 11 0001 001 000 000
000284 00000 00000 1 Marienberger Straﬂe            MARI 000 12 0001 001 000 000
000285 00000 00000 1 Marienstift                    MARS 000 01 0002 001 000 000
000285 00000 00000 1 Marienstift                    MARS 000 02 0002 001 000 000
000285 00000 00000 1 Marienstift                    MARS 000 11 0001 001 000 000
000285 00000 00000 1 Marienstift                    MARS 000 12 0001 001 000 000
000285 00000 00000 1 Marienstift                    MARS 000 13 0001 001 000 000
000285 00000 00000 1 Marienstift                    MARS 000 14 0001 001 000 000
000286 00000 00000 1 Maschstraﬂe                    MASC 000 11 0001 001 000 000
000286 00000 00000 1 Maschstraﬂe                    MASC 000 12 0001 001 000 000
000287 00000 00000 1 Maybachstraﬂe                  MAYB 000 11 0001 001 000 000
000287 00000 00000 1 Maybachstraﬂe                  MAYB 000 12 0001 001 000 000
000288 00000 00000 1 Meinestraﬂe                    MEIN 000 11 0001 001 000 000
000288 00000 00000 1 Meinestraﬂe                    MEIN 000 12 0001 001 000 000
000289 00000 00000 1 Mendelssohnstraﬂe              MEND 000 11 0001 001 000 000
000289 00000 00000 1 Mendelssohnstraﬂe              MEND 000 12 0001 001 000 000
000290 00000 00000 1 Messeweg                       MESS 000 01 0001 001 000 000
000290 00000 00000 1 Messeweg                       MESS 000 02 0001 001 000 000
000290 00000 00000 1 Messeweg                       MESS 000 11 0001 001 000 000
000290 00000 00000 1 Messeweg                       MESS 000 12 0001 001 000 000
000290 00000 00000 1 Messeweg                       MESS 000 13 0001 001 000 000
000290 00000 00000 1 Messeweg                       MESS 000 14 0001 001 000 000
000291 00000 00000 1 Messegel‰nde Nordeing.         MENO 000 11 0002 001 000 000
000291 00000 00000 1 Messegel‰nde Nordeing.         MENO 000 12 0002 001 000 000
000292 00000 00000 1 Messegel‰nde S¸deing.          MESU 000 01 0001 001 000 000
000292 00000 00000 1 Messegel‰nde S¸deing.          MESU 000 02 0001 001 000 000
000292 00000 00000 1 Messegel‰nde S¸deing.          MESU 000 11 0001 001 000 000
000292 00000 00000 1 Messegel‰nde S¸deing.          MESU 000 12 0001 001 000 000
000293 00000 00000 1 Michelfelder Platz             MICH 000 11 0001 001 000 000
000293 00000 00000 1 Michelfelder Platz             MICH 000 12 0001 001 000 000
000294 00000 00000 1 Milanstraﬂe                    MILA 000 11 0001 001 000 000
000294 00000 00000 1 Milanstraﬂe                    MILA 000 12 0001 001 000 000
000295 00000 00000 1 Mittellandkanal                MITT 000 11 0001 001 000 000
000295 00000 00000 1 Mittellandkanal                MITT 000 12 0001 001 000 000
000296 00000 00000 1 Mˆwenweg                       MOWE 000 11 0001 001 000 000
000296 00000 00000 1 Mˆwenweg                       MOWE 000 12 0001 001 000 000
000297 00000 00000 1 Moorh¸ttenweg                  MOOR 000 01 0001 001 000 000
000297 00000 00000 1 Moorh¸ttenweg                  MOOR 000 02 0001 001 000 000
000297 00000 00000 1 Moorh¸ttenweg                  MOOR 000 11 0002 001 000 000
000297 00000 00000 1 Moorh¸ttenweg                  MOOR 000 12 0002 001 000 000
000297 00000 00000 1 Moorh¸ttenweg                  MOOR 000 13 0002 001 000 000
000298 00000 00000 1 M¸hlenpfordtstraﬂe             MUHL 000 01 0001 001 000 000
000298 00000 00000 1 M¸hlenpfordtstraﬂe             MUHL 000 02 0001 001 000 000
000298 00000 00000 1 M¸hlenpfordtstraﬂe             MUHL 000 11 0001 001 000 000
000298 00000 00000 1 M¸hlenpfordtstraﬂe             MUHL 000 12 0001 001 000 000
000299 00000 00000 1 Hopfenanger                    HOPF 000 11 0001 001 000 000
000299 00000 00000 1 Hopfenanger                    HOPF 000 12 0001 001 000 000
000300 00000 00000 1 M¸nzstraﬂe                     MUNZ 000 11 0001 001 000 000
000300 00000 00000 1 M¸nzstraﬂe                     MUNZ 000 12 0001 001 000 000
000301 00000 00000 1 Neckarstraﬂe                   NECK 000 11 0001 001 000 000
000301 00000 00000 1 Neckarstraﬂe                   NECK 000 12 0001 001 000 000
000302 00000 00000 1 Nehrkornweg                    NEHR 000 11 0001 001 000 000
000302 00000 00000 1 Nehrkornweg                    NEHR 000 12 0001 001 000 000
000303 00000 00000 1 Neudammstraﬂe                  NEUD 000 11 0001 001 000 000
000303 00000 00000 1 Neudammstraﬂe                  NEUD 000 12 0001 001 000 000
000303 00000 00000 1 Neudammstraﬂe                  NEUD 000 13 0001 001 000 000
000304 00000 00000 1 Neuruppinstraﬂe                NEUR 000 11 0001 001 000 000
000304 00000 00000 1 Neuruppinstraﬂe                NEUR 000 12 0001 001 000 000
000305 00000 00000 1 Niddastraﬂe                    NIDD 000 11 0001 001 000 000
000305 00000 00000 1 Niddastraﬂe                    NIDD 000 12 0001 001 000 000
000306 00000 00000 1 Nibelungenplatz                NIBE 000 01 0001 001 000 000
000306 00000 00000 1 Nibelungenplatz                NIBE 000 02 0001 001 000 000
000306 00000 00000 1 Nibelungenplatz                NIBE 000 11 0001 001 000 000
000306 00000 00000 1 Nibelungenplatz                NIBE 000 12 0001 001 000 000
000307 00000 00000 1 Nietzschestraﬂe                NIET 000 11 0001 001 000 000
000307 00000 00000 1 Nietzschestraﬂe                NIET 000 12 0001 001 000 000
000308 00000 00000 1 Nˆrdlicher Holzrand            NOHO 000 11 0001 001 000 000
000308 00000 00000 1 Nˆrdlicher Holzrand            NOHO 000 12 0001 001 000 000
000309 00000 00000 1 Nordbad                        NORB 000 11 0001 001 000 000
000309 00000 00000 1 Nordbad                        NORB 000 12 0001 001 000 000
000310 00000 00000 1 Nordhoffstraﬂe                 NORH 000 01 0001 001 000 000
000310 00000 00000 1 Nordhoffstraﬂe                 NORH 000 02 0001 001 000 000
000311 00000 00000 1 Nordstraﬂe                     NORD 000 11 0001 001 000 000
000311 00000 00000 1 Nordstraﬂe                     NORD 000 12 0001 001 000 000
000312 00000 00000 1 Nuﬂbergstraﬂe                  NUST 000 11 0001 001 000 000
000312 00000 00000 1 Nuﬂbergstraﬂe                  NUST 000 12 0001 001 000 000
000313 00000 00000 1 Nuﬂberg                        NUSS 000 11 0001 001 000 000
000313 00000 00000 1 Nuﬂberg                        NUSS 000 12 0001 001 000 000
000314 00000 00000 1 Otto-von-Guericke-Straﬂe       OGUS 000 11 0001 001 000 000
000314 00000 00000 1 Otto-von-Guericke-Straﬂe       OGUS 000 12 0001 001 000 000
000314 00000 00000 1 Otto-von-Guericke-Straﬂe       OGUS 000 13 0001 001 000 000
000314 00000 00000 1 Otto-von-Guericke-Straﬂe       OGUS 000 14 0001 001 000 000
000315 00000 00000 1 ÷ffentliche B¸cherei           OFBU 000 12 0001 001 000 000
000316 00000 00000 1 Ohlenhofstraﬂe                 OHLE 000 11 0001 001 000 000
000316 00000 00000 1 Ohlenhofstraﬂe                 OHLE 000 12 0001 001 000 000
000316 00000 00000 1 Ohlenhofstraﬂe                 OHLE 000 13 0001 001 000 000
000316 00000 00000 1 Ohlenhofstraﬂe                 OHLE 000 14 0001 001 000 000
000317 00000 00000 1 Ohefeld                        OHEF 000 11 0001 001 000 000
000317 00000 00000 1 Ohefeld                        OHEF 000 12 0001 001 000 000
000318 00000 00000 1 Okerbr¸cke                     OKER 000 11 0001 001 000 000
000318 00000 00000 1 Okerbr¸cke                     OKER 000 12 0001 001 000 000
000319 00000 00000 1 Ottenroder Straﬂe              OTTE 000 01 0001 001 000 000
000319 00000 00000 1 Ottenroder Straﬂe              OTTE 000 02 0001 001 000 000
000319 00000 00000 1 Ottenroder Straﬂe              OTTE 000 11 0001 001 000 000
000319 00000 00000 1 Ottenroder Straﬂe              OTTE 000 12 0001 001 000 000
000320 00000 00000 1 Ottweilerstraﬂe                OTTW 000 11 0001 001 000 000
000320 00000 00000 1 Ottweilerstraﬂe                OTTW 000 12 0001 001 000 000
000320 00000 00000 1 Ottweilerstraﬂe                OTTW 000 13 0001 001 000 000
000321 00000 00000 1 P.T.B.                         PTBB 000 11 0001 001 000 000
000321 00000 00000 1 P.T.B.                         PTBB 000 12 0001 001 000 000
000321 00000 00000 1 P.T.B.                         PTBB 000 13 0001 001 000 000
000322 00000 00000 1 Packhof                        PACK 000 12 0001 001 000 000
000323 00000 00000 1 Pappelallee                    PAPA 000 11 0001 001 000 000
000323 00000 00000 1 Pappelallee                    PAPA 000 12 0001 001 000 000
000324 00000 00000 1 Pappelbergsiedlung             PAPP 000 11 0001 001 000 000
000324 00000 00000 1 Pappelbergsiedlung             PAPP 000 12 0001 001 000 000
000324 00000 00000 1 Pappelbergsiedlung             PAPP 000 13 0001 001 000 000
000325 00000 00000 1 Paracelsusstraﬂe               PARA 000 11 0002 001 000 000
000325 00000 00000 1 Paracelsusstraﬂe               PARA 000 12 0002 001 000 000
000325 00000 00000 1 Paracelsusstraﬂe               PARA 000 13 0002 001 000 000
000325 00000 00000 1 Paracelsusstraﬂe               PARA 000 14 0002 001 000 000
000326 00000 00000 1 Paxmannstraﬂe                  PAXM 000 11 0001 001 000 000
000326 00000 00000 1 Paxmannstraﬂe                  PAXM 000 12 0001 001 000 000
000327 00000 00000 1 Peterskamp                     PETE 000 11 0002 001 000 000
000327 00000 00000 1 Peterskamp                     PETE 000 12 0002 001 000 000
000328 00000 00000 1 Petristraﬂe                    PETR 000 11 0001 001 000 000
000328 00000 00000 1 Petristraﬂe                    PETR 000 12 0001 001 000 000
000329 00000 00000 1 Petzvalstraﬂe                  PETZ 000 01 0001 001 000 000
000329 00000 00000 1 Petzvalstraﬂe                  PETZ 000 02 0001 001 000 000
000329 00000 00000 1 Petzvalstraﬂe                  PETZ 000 11 0001 001 000 000
000330 00000 00000 1 Pfarrgasse                     PFAR 000 11 0001 001 000 000
000330 00000 00000 1 Pfarrgasse                     PFAR 000 12 0001 001 000 000
000331 00000 00000 1 Pfleidererstraﬂe               PFLE 000 11 0001 001 000 000
000331 00000 00000 1 Pfleidererstraﬂe               PFLE 000 12 0001 001 000 000
000332 00000 00000 1 Pockelsstraﬂe                  POCK 000 11 0001 001 000 000
000332 00000 00000 1 Pockelsstraﬂe                  POCK 000 12 0001 001 000 000
000333 00000 00000 1 Pothof                         POTH 000 11 0001 001 000 000
000333 00000 00000 1 Pothof                         POTH 000 12 0001 001 000 000
000334 00000 00000 1 Potsdamstraﬂe                  POTS 000 11 0001 001 000 000
000334 00000 00000 1 Potsdamstraﬂe                  POTS 000 12 0001 001 000 000
000335 00000 00000 1 Pressehaus                     PRES 000 01 0001 001 000 000
000335 00000 00000 1 Pressehaus                     PRES 000 02 0001 001 000 000
000335 00000 00000 1 Pressehaus                     PRES 000 11 0001 001 000 000
000335 00000 00000 1 Pressehaus                     PRES 000 12 0001 001 000 000
000336 00000 00000 1 Prinz-Albrecht-Park            PALP 000 11 0001 001 000 000
000336 00000 00000 1 Prinz-Albrecht-Park            PALP 000 12 0001 001 000 000
000336 00000 00000 1 Prinz-Albrecht-Park            PALP 000 13 0001 001 000 000
000336 00000 00000 1 Prinz-Albrecht-Park            PALP 000 14 0001 001 000 000
000337 00000 00000 1 Querumer Straﬂe                QUER 000 01 0001 001 000 000
000337 00000 00000 1 Querumer Straﬂe                QUER 000 02 0001 001 000 000
000337 00000 00000 1 Querumer Straﬂe                QUER 000 11 0001 001 000 000
000337 00000 00000 1 Querumer Straﬂe                QUER 000 12 0001 001 000 000
000337 00000 00000 1 Querumer Straﬂe                QUER 000 13 0001 001 000 000
000338 00000 00000 1 Radeklint                      RADE 000 01 0001 001 000 000
000338 00000 00000 1 Radeklint                      RADE 000 02 0001 001 000 000
000338 00000 00000 1 Radeklint                      RADE 000 11 0001 001 000 000
000338 00000 00000 1 Radeklint                      RADE 000 12 0001 001 000 000
000339 00000 00000 1 Raffteichbad                   RAFF 000 11 0001 001 000 000
000339 00000 00000 1 Raffteichbad                   RAFF 000 12 0001 001 000 000
000340 00000 00000 1 Raffturm                       RAFT 000 11 0001 001 000 000
000340 00000 00000 1 Raffturm                       RAFT 000 12 0001 001 000 000
000341 00000 00000 1 Zivildienstschule              ZIVI 000 11 0001 001 000 000
000341 00000 00000 1 Zivildienstschule              ZIVI 000 12 0001 001 000 000
000342 00000 00000 1 Rathaus                        RATH 000 01 0002 001 000 000
000342 00000 00000 1 Rathaus                        RATH 000 02 0002 001 000 000
000342 00000 00000 1 Rathaus                        RATH 000 11 0002 001 000 000
000342 00000 00000 1 Rathaus                        RATH 000 12 0002 001 000 000
000342 00000 00000 1 Rathaus                        RATH 000 13 0002 001 000 000
000342 00000 00000 1 Rathaus                        RATH 000 14 0002 001 000 000
000342 00000 00000 1 Rathaus                        RATH 000 15 0002 001 000 000
000342 00000 00000 1 Rathaus                        RATH 000 16 0002 001 000 000
000342 00000 00000 1 Rathaus                        RATH 000 17 0002 001 000 000
000342 00000 00000 1 Rathaus                        RATH 000 18 0002 001 000 000
000342 00000 00000 1 Rathaus                        RATH 000 19 0002 001 000 000
000343 00000 00000 1 Rathenaustraﬂe                 RATE 000 11 0001 001 000 000
000343 00000 00000 1 Rathenaustraﬂe                 RATE 000 12 0001 001 000 000
000344 00000 00000 1 Rautheimer Straﬂe              RAUT 000 11 0001 001 000 000
000344 00000 00000 1 Rautheimer Straﬂe              RAUT 000 12 0001 001 000 000
000345 00000 00000 1 Reitlingstraﬂe                 REIT 000 11 0001 001 000 000
000345 00000 00000 1 Reitlingstraﬂe                 REIT 000 12 0001 001 000 000
000346 00000 00000 1 Elm,Reitlingstal               RETT 000 11 0001 001 000 000
000346 00000 00000 1 Elm,Reitlingstal               RETT 000 12 0001 001 000 000
000347 00000 00000 1 Elm,Reitling                   ELRE 000 11 0001 001 000 000
000347 00000 00000 1 Elm,Reitling                   ELRE 000 12 0001 001 000 000
000348 00000 00000 1 Reuchlinstraﬂe                 REUC 000 11 0001 001 000 000
000348 00000 00000 1 Reuchlinstraﬂe                 REUC 000 12 0001 001 000 000
000348 00000 00000 1 Reuchlinstraﬂe                 REUC 000 13 0001 001 000 000
000348 00000 00000 1 Reuchlinstraﬂe                 REUC 000 14 0001 001 000 000
000349 00000 00000 1 Richard-Strauﬂ-Weg             RIST 000 11 0001 001 000 000
000349 00000 00000 1 Richard-Strauﬂ-Weg             RIST 000 12 0001 001 000 000
000350 00000 00000 1 Rheinring                      RHEI 000 01 0001 001 000 000
000350 00000 00000 1 Rheinring                      RHEI 000 02 0001 001 000 000
000350 00000 00000 1 Rheinring                      RHEI 000 11 0001 001 000 000
000350 00000 00000 1 Rheinring                      RHEI 000 12 0001 001 000 000
000351 00000 00000 1 Rhˆnweg                        RHON 000 11 0001 001 000 000
000351 00000 00000 1 Rhˆnweg                        RHON 000 12 0001 001 000 000
000352 00000 00000 1 Richmondweg                    RICH 000 01 0001 001 000 000
000352 00000 00000 1 Richmondweg                    RICH 000 02 0001 001 000 000
000352 00000 00000 1 Richmondweg                    RICH 000 11 0001 001 000 000
000352 00000 00000 1 Richmondweg                    RICH 000 12 0001 001 000 000
000353 00000 00000 1 Rodedamm                       RODE 000 11 0002 001 000 000
000353 00000 00000 1 Rodedamm                       RODE 000 12 0002 001 000 000
000354 00000 00000 1 Rodelandweg                    RODW 000 11 0001 001 000 000
000354 00000 00000 1 Rodelandweg                    RODW 000 12 0001 001 000 000
000355 00000 00000 1 Rudolfplatz                    RUDO 000 11 0001 001 000 000
000355 00000 00000 1 Rudolfplatz                    RUDO 000 12 0001 001 000 000
000355 00000 00000 1 Rudolfplatz                    RUDO 000 13 0001 001 000 000
000355 00000 00000 1 Rudolfplatz                    RUDO 000 14 0001 001 000 000
000355 00000 00000 1 Rudolfplatz                    RUDO 000 15 0001 001 000 000
000355 00000 00000 1 Rudolfplatz                    RUDO 000 16 0001 001 000 000
000356 00000 00000 1 Schule R¸ningen                SRUN 000 11 0001 001 000 000
000356 00000 00000 1 Schule R¸ningen                SRUN 000 12 0001 001 000 000
000357 00000 00000 1 R¸ningenstraﬂe                 RUNI 000 11 0001 001 000 000
000357 00000 00000 1 R¸ningenstraﬂe                 RUNI 000 12 0001 001 000 000
000358 00000 00000 1 R¸sterweg                      RUST 000 01 0001 001 000 000
000358 00000 00000 1 R¸sterweg                      RUST 000 02 0001 001 000 000
000358 00000 00000 1 R¸sterweg                      RUST 000 11 0001 001 000 000
000358 00000 00000 1 R¸sterweg                      RUST 000 12 0001 001 000 000
000358 00000 00000 1 R¸sterweg                      RUST 000 13 0001 001 000 000
000358 00000 00000 1 R¸sterweg                      RUST 000 14 0001 001 000 000
000359 00000 00000 1 Saalestraﬂe                    SAAL 000 01 0001 001 000 000
000359 00000 00000 1 Saalestraﬂe                    SAAL 000 02 0001 001 000 000
000359 00000 00000 1 Saalestraﬂe                    SAAL 000 11 0001 001 000 000
000359 00000 00000 1 Saalestraﬂe                    SAAL 000 12 0001 001 000 000
000360 00000 00000 1 Saarbr¸ckener Straﬂe           SAST 000 11 0001 001 000 000
000360 00000 00000 1 Saarbr¸ckener Straﬂe           SAST 000 12 0001 001 000 000
000361 00000 00000 1 Saarplatz                      SAAR 000 11 0001 001 000 000
000361 00000 00000 1 Saarplatz                      SAAR 000 12 0001 001 000 000
000361 00000 00000 1 Saarplatz                      SAAR 000 13 0001 001 000 000
000361 00000 00000 1 Saarplatz                      SAAR 000 14 0001 001 000 000
000362 00000 00000 1 Sachsendamm                    SACH 000 01 0001 001 000 000
000362 00000 00000 1 Sachsendamm                    SACH 000 02 0001 001 000 000
000362 00000 00000 1 Sachsendamm                    SACH 000 11 0001 001 000 000
000362 00000 00000 1 Sachsendamm                    SACH 000 12 0001 001 000 000
000363 00000 00000 1 Staatl.Untersuchungs‰mter      STUN 000 11 0001 001 000 000
000363 00000 00000 1 Staatl.Untersuchungs‰mter      STUN 000 12 0001 001 000 000
000364 00000 00000 1 Klinikum Salzdahlumer Str      KRSA 000 11 0001 001 000 000
000364 00000 00000 1 Klinikum Salzdahlumer Str      KRSA 000 12 0001 001 000 000
000365 00000 00000 1 Salzdahlumer Weg               SALZ 000 11 0001 001 000 000
000365 00000 00000 1 Salzdahlumer Weg               SALZ 000 12 0001 001 000 000
000366 00000 00000 1 Sandanger                      SAND 000 11 0001 001 000 000
000366 00000 00000 1 Sandanger                      SAND 000 12 0001 001 000 000
000367 00000 00000 1 Sandgrubenweg                  SAGR 000 11 0001 001 000 000
000367 00000 00000 1 Sandgrubenweg                  SAGR 000 12 0001 001 000 000
000368 00000 00000 1 Schapenstraﬂe                  SCHA 000 11 0001 001 000 000
000368 00000 00000 1 Schapenstraﬂe                  SCHA 000 12 0001 001 000 000
000369 00000 00000 1 Schenkendamm                   SCHE 000 11 0001 001 000 000
000369 00000 00000 1 Schenkendamm                   SCHE 000 12 0001 001 000 000
000370 00000 00000 1 Schillstraﬂe                   SCHI 000 11 0001 001 000 000
000370 00000 00000 1 Schillstraﬂe                   SCHI 000 12 0001 001 000 000
000371 00000 00000 1 Schlachthof                    SCHL 000 11 0001 001 000 000
000371 00000 00000 1 Schlachthof                    SCHL 000 12 0001 001 000 000
000372 00000 00000 1 Schlesierweg                   SCHW 000 11 0001 001 000 000
000372 00000 00000 1 Schlesierweg                   SCHW 000 12 0001 001 000 000
000373 00000 00000 1 Schmalbachstraﬂe               SCHM 000 01 0001 001 000 000
000373 00000 00000 1 Schmalbachstraﬂe               SCHM 000 02 0001 001 000 000
000373 00000 00000 1 Schmalbachstraﬂe               SCHM 000 11 0001 001 000 000
000373 00000 00000 1 Schmalbachstraﬂe               SCHM 000 12 0001 001 000 000
000374 00000 00000 1 Schˆppenstedter Turm           SCHT 000 11 0001 001 000 000
000374 00000 00000 1 Schˆppenstedter Turm           SCHT 000 12 0001 001 000 000
000374 00000 00000 1 Schˆppenstedter Turm           SCHT 000 13 0001 001 000 000
000374 00000 00000 1 Schˆppenstedter Turm           SCHT 000 14 0001 001 000 000
000375 00000 00000 1 Sch¸ﬂlerstraﬂe                 SCHR 000 11 0001 001 000 000
000375 00000 00000 1 Sch¸ﬂlerstraﬂe                 SCHR 000 12 0001 001 000 000
000376 00000 00000 1 Sch¸tzenplatz                  SCHZ 000 01 0001 001 000 000
000376 00000 00000 1 Sch¸tzenplatz                  SCHZ 000 02 0001 001 000 000
000376 00000 00000 1 Sch¸tzenplatz                  SCHZ 000 11 0001 001 000 000
000376 00000 00000 1 Sch¸tzenplatz                  SCHZ 000 12 0001 001 000 000
000377 00000 00000 1 Schulenrode                    SCHU 000 11 0001 001 000 000
000377 00000 00000 1 Schulenrode                    SCHU 000 12 0001 001 000 000
000378 00000 00000 1 Schulgasse                     SCHG 000 11 0001 001 000 000
000378 00000 00000 1 Schulgasse                     SCHG 000 12 0001 001 000 000
000379 00000 00000 1 Schwarzer Kamp                 SCHK 000 11 0001 001 000 000
000379 00000 00000 1 Schwarzer Kamp                 SCHK 000 12 0001 001 000 000
000380 00000 00000 1 Seikenkamp                     SEIK 000 11 0001 001 000 000
000380 00000 00000 1 Seikenkamp                     SEIK 000 12 0001 001 000 000
000380 00000 00000 1 Seikenkamp                     SEIK 000 13 0001 001 000 000
000380 00000 00000 1 Seikenkamp                     SEIK 000 14 0001 001 000 000
000381 00000 00000 1 Senefelderstraﬂe               SENE 000 11 0001 001 000 000
000381 00000 00000 1 Senefelderstraﬂe               SENE 000 12 0001 001 000 000
000382 00000 00000 1 Siedlerstraﬂe                  SIED 000 11 0001 001 000 000
000382 00000 00000 1 Siedlerstraﬂe                  SIED 000 12 0001 001 000 000
000383 00000 00000 1 Siegfriedstraﬂe                SIEG 000 01 0001 001 000 000
000383 00000 00000 1 Siegfriedstraﬂe                SIEG 000 02 0001 001 000 000
000383 00000 00000 1 Siegfriedstraﬂe                SIEG 000 11 0001 001 000 000
000383 00000 00000 1 Siegfriedstraﬂe                SIEG 000 12 0001 001 000 000
000383 00000 00000 1 Siegfriedstraﬂe                SIEG 000 13 0001 001 000 000
000384 00000 00000 1 Siegstraﬂe                     SIES 000 11 0001 001 000 000
000384 00000 00000 1 Siegstraﬂe                     SIES 000 12 0001 001 000 000
000385 00000 00000 1 Siekgraben                     SIEK 000 11 0001 001 000 000
000385 00000 00000 1 Siekgraben                     SIEK 000 12 0001 001 000 000
000386 00000 00000 1 Sielkamp                       SIEL 000 11 0001 001 000 000
000386 00000 00000 1 Sielkamp                       SIEL 000 12 0001 001 000 000
000387 00000 00000 1 Siemsstraﬂe                    SIEM 000 11 0001 001 000 000
000387 00000 00000 1 Siemsstraﬂe                    SIEM 000 12 0001 001 000 000
000388 00000 00000 1 Sierﬂe,Am Feuerbrunnen         SIAF 000 11 0001 001 000 000
000388 00000 00000 1 Sierﬂe,Am Feuerbrunnen         SIAF 000 12 0001 001 000 000
000389 00000 00000 1 Sierﬂe,Bahnhof                 SIBA 000 11 0001 001 000 000
000390 00000 00000 1 Sierﬂe,Inselweg                SIIN 000 11 0001 001 000 000
000390 00000 00000 1 Sierﬂe,Inselweg                SIIN 000 12 0001 001 000 000
000391 00000 00000 1 Sierﬂe,Neue Straﬂe             SINS 000 11 0001 001 000 000
000391 00000 00000 1 Sierﬂe,Neue Straﬂe             SINS 000 12 0001 001 000 000
000392 00000 00000 1 Sonnenberg                     SONN 000 11 0001 001 000 000
000392 00000 00000 1 Sonnenberg                     SONN 000 12 0001 001 000 000
000393 00000 00000 1 St.-Wendel-Straﬂe              SAWE 000 11 0001 001 000 000
000393 00000 00000 1 St.-Wendel-Straﬂe              SAWE 000 12 0001 001 000 000
000393 00000 00000 1 St.-Wendel-Straﬂe              SAWE 000 13 0001 001 000 000
000394 00000 00000 1 Staatstheater                  STAA 000 11 0002 001 000 000
000394 00000 00000 1 Staatstheater                  STAA 000 12 0002 001 000 000
000394 00000 00000 1 Staatstheater                  STAA 000 13 0002 001 000 000
000394 00000 00000 1 Staatstheater                  STAA 000 14 0002 001 000 000
000394 00000 00000 1 Staatstheater                  STAA 000 15 0002 001 000 000
000395 00000 00000 1 Stadion                        STAD 000 01 0001 001 000 000
000395 00000 00000 1 Stadion                        STAD 000 02 0001 001 000 000
000395 00000 00000 1 Stadion                        STAD 000 03 0001 001 000 000
000395 00000 00000 1 Stadion                        STAD 000 04 0001 001 000 000
000395 00000 00000 1 Stadion                        STAD 000 05 0001 001 000 000
000395 00000 00000 1 Stadion                        STAD 000 06 0001 001 000 000
000395 00000 00000 1 Stadion                        STAD 000 11 0002 001 000 000
000395 00000 00000 1 Stadion                        STAD 000 12 0002 001 000 000
000395 00000 00000 1 Stadion                        STAD 000 13 0002 001 000 000
000395 00000 00000 1 Stadion                        STAD 000 14 0002 001 000 000
000395 00000 00000 1 Stadion                        STAD 000 15 0002 001 000 000
000395 00000 00000 1 Stadion                        STAD 000 16 0002 001 000 000
000396 00000 00000 1 Stadthalle                     STAH 000 01 0001 001 000 000
000396 00000 00000 1 Stadthalle                     STAH 000 02 0001 001 000 000
000396 00000 00000 1 Stadthalle                     STAH 000 11 0001 001 000 000
000396 00000 00000 1 Stadthalle                     STAH 000 12 0001 001 000 000
000396 00000 00000 1 Stadthalle                     STAH 000 13 0001 001 000 000
000397 00000 00000 1 Stadtpark                      STAP 000 11 0001 001 000 000
000397 00000 00000 1 Stadtpark                      STAP 000 12 0001 001 000 000
000398 00000 00000 1 Schˆnebergstraﬂe               SZST 000 11 0001 001 000 000
000398 00000 00000 1 Schˆnebergstraﬂe               SZST 000 12 0001 001 000 000
000399 00000 00000 1 Steinbergstraﬂe                STEI 000 11 0001 001 000 000
000399 00000 00000 1 Steinbergstraﬂe                STEI 000 12 0001 001 000 000
000400 00000 00000 1 Steinbrink                     STEB 000 11 0001 001 000 000
000400 00000 00000 1 Steinbrink                     STEB 000 12 0001 001 000 000
000401 00000 00000 1 Steinkamp                      STEK 000 11 0001 001 000 000
000401 00000 00000 1 Steinkamp                      STEK 000 12 0001 001 000 000
000402 00000 00000 1 Steintor                       STET 000 11 0001 001 000 000
000402 00000 00000 1 Steintor                       STET 000 12 0001 001 000 000
000403 00000 00000 1 Stiddien                       STID 000 11 0001 001 000 000
000403 00000 00000 1 Stiddien                       STID 000 12 0001 001 000 000
000404 00000 00000 1 Stieglitzweg                   STIE 000 11 0001 001 000 000
000404 00000 00000 1 Stieglitzweg                   STIE 000 12 0001 001 000 000
000405 00000 00000 1 Stiller Winkel                 STWI 000 11 0001 001 000 000
000405 00000 00000 1 Stiller Winkel                 STWI 000 12 0001 001 000 000
000406 00000 00000 1 Grundschule Stˆckh.            GSST 000 11 0001 001 000 000
000406 00000 00000 1 Grundschule Stˆckh.            GSST 000 12 0001 001 000 000
000407 00000 00000 1 Schulzentrum Stˆckh.           SZSK 000 11 0001 001 000 000
000407 00000 00000 1 Schulzentrum Stˆckh.           SZSK 000 12 0001 001 000 000
000408 00000 00000 1 Stolpstraﬂe                    STOL 000 11 0001 001 000 000
000408 00000 00000 1 Stolpstraﬂe                    STOL 000 12 0001 001 000 000
000409 00000 00000 1 Strombeckstraﬂe                STRO 000 11 0001 001 000 000
000409 00000 00000 1 Strombeckstraﬂe                STRO 000 12 0001 001 000 000
000410 00000 00000 1 S¸dstraﬂe                      SUDS 000 11 0001 001 000 000
000410 00000 00000 1 S¸dstraﬂe                      SUDS 000 12 0001 001 000 000
000411 00000 00000 1 Elm,Tetzelstein                TETZ 000 11 0001 001 000 000
000411 00000 00000 1 Elm,Tetzelstein                TETZ 000 12 0001 001 000 000
000412 00000 00000 1 Theaterwall                    THEW 000 01 0001 001 000 000
000412 00000 00000 1 Theaterwall                    THEW 000 02 0001 001 000 000
000412 00000 00000 1 Theaterwall                    THEW 000 11 0001 001 000 000
